County,Office,Candidate,Party,District,Votes
Adams,Township Board Member,RENE BROWN,Democratic,KIRKLAND TWP,15
Adams,Township Board Member,REX A MIHM,Democratic,UNION TWP,28
Boone,Township Board Member,RITA M COFFMAN,Democratic,Washington,12
Allen,Township Board Member,Robert W Behr,Democratic,ABOITE,1170
Bartholomew,Township Board Member,Roger Williams,Democratic,SANDCREEK,46
Dubois,Township Board Member,ROLAND G TERWISKE,Democratic,PATOKA TWP,102
Allen,Township Board Member,Roosevelt (Sooky) Johnson III,Democratic,WAYNE,1648
Clay,Township Board Member,Rose Thompson,Democratic,CASS,8
Clay,Township Board Member,Ruth Miller,Democratic,PERRY,26
Carroll,Township Board Member,Sandra Brown,Democratic,ROCK CREEK,13
Allen,Township Board Member,Sean M MIller,Democratic,ST JOE,611
Clark,Township Board Member,SHIRLEY J BELL,Democratic,JEFFERSONVILLE,2276
Clark,Township Board Member,SHIRLEY J HURST,Democratic,WOOD,105
Crawford,Township Board Member,SONDRA JELLISON,Democratic,PATOKA,0
Crawford,Township Board Member,SONDRA K JELLISON,Democratic,PATOKA,81
Brown,Township Board Member,Stefanie Gore,Democratic,WASHINGTON,455
Allen,Township Board Member,Stephani Schultz,Democratic,PERRY,696
Bartholomew,Township Board Member,Stephen Whiteside,Democratic,ROCKCREEK,52
Allen,Township Board Member,Steve (Skip) Howard,Democratic,MONROE,50
Dubois,Township Board Member,STEVE A ECKERT,Democratic,CASS TWP,44
Adams,Township Board Member,SUSAN  (Suzy) J FUELLING,Democratic,ROOT TWP,134
Elkhart,Township Board Member,SUSAN J LANNING,Democratic,ELKHART,1353
Crawford,Township Board Member,TAMMY M JELLISON,Democratic,UNION,41
Elkhart,Township Board Member,TANZIE NIELSEN,Democratic,OSOLO,544
Bartholomew,Township Board Member,Terry L. Sweasy,Democratic,ROCKCREEK,50
Crawford,Township Board Member,TERRY LEE JONES,Democratic,WHISKEY RUN,85
Carroll,Township Board Member,Theodore M. Enoch,Democratic,DEMOCRAT,20
Clark,Township Board Member,THOMAS B (TOM) HIGDON,Democratic,MONROE,176
Allen,Township Board Member,Thomas R Blauvelt,Democratic,MONROE,52
Allen,Township Board Member,Timothy Barr,Democratic,ST JOE,842
Clay,Township Board Member,Tommy J Zurcher,Democratic,SUGAR RIDGE,21
Dearborn,Township Board Member,Tristica Howard ,Democratic,CENTER TOWNSHIPS,93
Clinton,Township Board Member,Troy Clark,Democratic,MADISON,32
Delaware,Township Board Member,WILLIAM "Billy Mac" MCINTOSH Sr.,Democratic,CENTER,2592
Clark,Township Board Member,WILLIAM E (BILL) HOSTETLER,Democratic,WASHINGTON,81
Clark,Township Board Member, COLT BARKER,Republican,CHARLESTOWN,281
Cass,Township Board Member,Aaron Lee Sylvain,Republican,Adams,101
Adams,Township Board Member,ABIGAIL (Abby)  M DYER,Republican,WASHINGTON TWP,570
Adams,Township Board Member,ALAN BAUMAN,Republican,WABASH TWP,580
Dubois,Township Board Member,ALAN R SMALL,Republican,MADISON TWP,211
Crawford,Township Board Member,ALMA RILEY,Republican,JOHNSON,26
Allen,Township Board Member,Amelia Tippmann,Republican,SPRINGFIELD,96
Clinton,Township Board Member,Andrew Bailey,Republican,PERRY,165
DeKalb,Township Board Member,Andrew Giegold,Republican,BUTLER,163
Boone,Township Board Member,ANDY DARDINI,Republican,Center,648
Decatur,Township Board Member,ANDY E HUNTER,Republican,"ADAMS,ST. PAUL",127
Allen,Township Board Member,Ann Louden,Republican,JACKSON,28
Carroll,Township Board Member,Anna (Annie) M. Crosser,Republican,JEFFERSON,236
Clay,Township Board Member,Annette R Ream,Republican,SUGAR RIDGE,90
Clark,Township Board Member,ANTHONY J STEWART,Republican,UTICA,246
Boone,Township Board Member,ARLAN JOHNSON,Republican,Harrison,70
Cass,Township Board Member,Ashly M. Berry,Republican,Bethlehem,88
Clark,Township Board Member,AUSTIN WIGGAM,Republican,WASHINGTON,121
Allen,Township Board Member,Barbara J Krisher,Republican,ABOITE,1963
Dearborn,Township Board Member,Barbara L. Tibbs ,Republican,CENTER TOWNSHIPS,395
Decatur,Township Board Member,BART P METZ,Republican,FUGIT,264
Boone,Township Board Member,BARTON GRINSTEAD,Republican,Marion,117
Elkhart,Township Board Member,BEN LEAVITT,Republican,UNION,413
Brown,Township Board Member,Ben Miller,Republican,VAN BUREN,210
Brown,Township Board Member,Ben Phillips,Republican,VAN BUREN,163
Crawford,Township Board Member,BENJAMIN BREEDEN,Republican,OHIO,42
DeKalb,Township Board Member,Bert Hollman,Republican,SPENCER,84
Delaware,Township Board Member,BETH HENRY,Republican,DELAWARE,258
Carroll,Township Board Member,Bethany E. Zink,Republican,TIPPECANOE,216
Cass,Township Board Member,Blake A. Guy,Republican,Jackson,275
Decatur,Township Board Member,BRADLEY SCHEIDLER,Republican,"ADAMS,ST. PAUL",137
Cass,Township Board Member,Brady Saylor,Republican,Miami,160
Delaware,Township Board Member,BRENDA K LOGAN RAGLAND,Republican,HARRISON,191
Allen,Township Board Member,Brenda L Heisler,Republican,WASHINGTON,1225
Cass,Township Board Member,Brenda Rusk,Republican,Harrison,178
Daviess,Township Board Member,Brent D. Baker,Republican,HARRISON,129
Allen,Township Board Member,Brent R Hoffman,Republican,JEFFERSON,181
Elkhart,Township Board Member,BRENT REED,Republican,UNION,377
Boone,Township Board Member,BRENT T WHEAT,Republican,Center,1453
Cass,Township Board Member,Brent Thomas,Republican,Adams,134
Decatur,Township Board Member,BRIAN C SCHWERING,Republican,CLINTON,87
Allen,Township Board Member,Brian J Amstutz,Republican,SPRINGFIELD,251
Elkhart,Township Board Member,BRIAN RAMER,Republican,HARRISON,190
Adams,Township Board Member,BRICE E AMSTUTZ,Republican,MONROE TWP,417
Allen,Township Board Member,Bruce E Keller Sr,Republican,ABOITE,1743
Elkhart,Township Board Member,BRUCE KORENSTRA,Republican,JACKSON,427
DeKalb,Township Board Member,Bruce Laub,Republican,SPENCER,115
Daviess,Township Board Member,Bryan E. Engleman,Republican,STEELE,187
Clay,Township Board Member,Bryan Husband,Republican,LEWIS,107
Dearborn,Township Board Member,Carl Andry ,Republican,MILLER TOWNSHIPS,609
Decatur,Township Board Member,CARL GEIS,Republican,FUGIT,272
Decatur,Township Board Member,CARL STIER,Republican,MARION,205
Carroll,Township Board Member,Carol Richard Bordner,Republican,DEMOCRAT,126
Elkhart,Township Board Member,CAROL W McDOWELL,Republican,OSOLO,1386
Clark,Township Board Member,CAROLYN M HACKER,Republican,CARR,186
Bartholomew,Township Board Member,Carolyn Massengale,Republican,OHIO,230
Benton,Township Board Member,CECIL KREBS,Republican,OAK GROVE,145
Allen,Township Board Member,Charles F Powell,Republican,PLEASANT,189
Cass,Township Board Member,Charles P. Stephenson,Republican,Washington,192
Delaware,Township Board Member,CHARLES W (BUD) CONWELL,Republican,PERRY,119
Bartholomew,Township Board Member,Charlie Deweese,Republican,FLATROCK,158
Allen,Township Board Member,Charlotte J Kaiser,Republican,MADISON,118
Clark,Township Board Member,CHRIS  ROUNTREE,Republican,SILVER CREEK,366
Bartholomew,Township Board Member,Christi Bruer,Republican,FLATROCK,143
Benton,Township Board Member,CHRISTINE M SHEETZ,Republican,PINE,30
Allen,Township Board Member,Christopher G Wolf,Republican,CEDAR CREEK,798
Clark,Township Board Member,Cindy Couch,Republican,SILVER CREEK,417
Brown,Township Board Member,Clara M. Becraft,Republican,VAN BUREN,159
Clay,Township Board Member,Clark Ferguson,Republican,DICK JOHNSON,120
Dearborn,Township Board Member,Connie M Cottingham,Republican,HARRISON TOWNSHIPS,307
Cass,Township Board Member,Craig Kennell,Republican,Jefferson,191
Dubois,Township Board Member,CYNTHIA A FEHRIBACH,Republican,PATOKA TWP,387
Daviess,Township Board Member,Cynthia Webster,Republican,VEALE,239
Dubois,Township Board Member,DALCUS G FUHRMAN,Republican,HARBISON TWP,122
Clay,Township Board Member,Dale Loughmiller,Republican,DICK JOHNSON,148
Allen,Township Board Member,Dan H Meyer,Republican,MILAN,172
Carroll,Township Board Member,Dan LePage,Republican,MADISON,61
Clark,Township Board Member,DAN ROBERTS,Republican,CHARLESTOWN,394
Bartholomew,Township Board Member,Dana Lynn Parks,Republican,HARRISON,406
Allen,Township Board Member,Daniel Andorfer,Republican,WASHINGTON,1189
Allen,Township Board Member,Daniel E Miller,Republican,SPRINGFIELD,179
Clinton,Township Board Member,Daniel J Lahrman,Republican,MADISON,292
DeKalb,Township Board Member,Darrell R King,Republican,SMITHFIELD,168
Delaware,Township Board Member,DAVE HEINKEL,Republican,HAMILTON,476
DeKalb,Township Board Member,David Capp,Republican,WILMINGTON,222
Elkhart,Township Board Member,DAVID H LONG,Republican,CLINTON,106
Delaware,Township Board Member,DAVID HOLMES,Republican,MONROE,224
Carroll,Township Board Member,David McCain,Republican,DEER CREEK,444
Allen,Township Board Member,David R Krohn,Republican,MILAN,169
Clark,Township Board Member,DAVID RAY ABBOTT Jr.,Republican,CHARLESTOWN,425
Elkhart,Township Board Member,DAVID W GONGWER,Republican,OLIVE,275
Adams,Township Board Member,DAWN R KREIGH,Republican,HARTFORD TWP,85
Elkhart,Township Board Member,DEAN K MARTIN,Republican,YORK,218
Elkhart,Township Board Member,DEAN R RINK,Republican,CLINTON,223
Elkhart,Township Board Member,DEAN S SMITH,Republican,CLINTON,130
DeKalb,Township Board Member,Dean Schrader,Republican,CONCORD,120
Boone,Township Board Member,DEBRA "NEASE" SCERING,Republican,Center,771
DeKalb,Township Board Member,Debra (Debbie) K King,Republican,FRANKLIN,100
Daviess,Township Board Member,Debra Baker,Republican,REEVE,112
Blackford,Township Board Member,Debra J. Penrod,Republican,HARRISON,252
Elkhart,Township Board Member,DEBRA JOHNSON,Republican,JEFFERSON,607
Benton,Township Board Member,DEBRA S WETTSCHURACK,Republican,PINE,26
Carroll,Township Board Member,Dee Humbarger,Republican,MADISON,55
Adams,Township Board Member,DEE W TEEPLE,Republican,HARTFORD TWP,91
Allen,Township Board Member,Delbert Thiele,Republican,PLEASANT,208
Allen,Township Board Member,Dennis A Jackson,Republican,WASHINGTON,1082
Adams,Township Board Member,DENNIS A WERLING,Republican,PREBLE TWP,90
Adams,Township Board Member,DENNIS CAFFEE,Republican,JEFFERSON TWP,49
Decatur,Township Board Member,DENNIS D SHUPPERT,Republican,"ADAMS,ST. PAUL",160
Decatur,Township Board Member,DENNIS E KINKER,Republican,SALTCREEK,208
DeKalb,Township Board Member,Dennis R Taylor,Republican,SMITHFIELD,149
Cass,Township Board Member,Dennis T. Crum,Republican,Deer Creek,76
Crawford,Township Board Member,DENVER DALE SHELTON,Republican,BOONE,18
Crawford,Township Board Member,DIANA MAIN,Republican,LIBERTY,157
Adams,Township Board Member,DIANNA HERMAN,Republican,FRENCH TWP,74
Daviess,Township Board Member,Don Williams,Republican,WASHINGTON,2060
Dubois,Township Board Member,DONALD E HARRISON,Republican,COLUMBIA TWP,48
Clark,Township Board Member,Donald GROWE,Republican,JEFFERSONVILLE,1273
Clark,Township Board Member,DOUG REITER,Republican,SILVER CREEK,408
Allen,Township Board Member,Doug Schenkel,Republican,ABOITE,2248
Clay,Township Board Member,Douglas L Barr,Republican,JACKSON,312
Allen,Township Board Member,Douglas Mulinix,Republican,ST JOE,817
Elkhart,Township Board Member,DOUGLAS NISLEY,Republican,ELKHART,2281
Elkhart,Township Board Member,DWIGHT W MOUDY,Republican,UNION,230
Clay,Township Board Member,E E (Buz) Burgess,Republican,BRAZIL,389
DeKalb,Township Board Member,Ed Shilling,Republican,SPENCER,105
Elkhart,Township Board Member,EDITH (EDIE) GRAY,Republican,JEFFERSON,463
Cass,Township Board Member,Edward (Ed) McKaig Jr.,Republican,Noble,242
Elkhart,Township Board Member,EDWARD C PIPPENGER,Republican,LOCKE,151
Decatur,Township Board Member,EDWARD J DWENGER,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",1385
Daviess,Township Board Member,Edward Ryan,Republican,STEELE,200
Daviess,Township Board Member,Elmer Lee Graber,Republican,VAN BUREN,62
Adams,Township Board Member,ERIC  C MILLER  ,Republican,UNION TWP,96
Clay,Township Board Member,Eric L (Rick) Wyndham,Republican,JACKSON,317
DeKalb,Township Board Member,Erick Nickerson,Republican,TROY,31
Bartholomew,Township Board Member,Frank Anderson,Republican,CLAY,346
Elkhart,Township Board Member,FRED KIEPER,Republican,JEFFERSON,510
Brown,Township Board Member,Freida Milnes,Republican,HAMBLEN,340
Decatur,Township Board Member,G. TROY HILL,Republican,JACKSON,107
Clinton,Township Board Member,Gail R Deboy,Republican,ROSS,240
Elkhart,Township Board Member,GALEN R WITMER,Republican,HARRISON,198
Bartholomew,Township Board Member,Garry L. Barker,Republican,ROCKCREEK,142
Crawford,Township Board Member,GARY D WISEMAN,Republican,OHIO,78
Crawford,Township Board Member,GARY MAIN Jr.,Republican,LIBERTY,153
Cass,Township Board Member,Gary Miller,Republican,Jefferson,127
Boone,Township Board Member,GARY W BALDAUF,Republican,Harrison,82
Clinton,Township Board Member,Gary W Gangwer,Republican,ROSS,250
Carroll,Township Board Member,Gene Cocanower,Republican,JEFFERSON,234
Allen,Township Board Member,Geraldine (Gerry) Franke,Republican,MADISON,134
DeKalb,Township Board Member,Glen L Hartman,Republican,GRANT,243
Allen,Township Board Member,Gloria E (Basting) Gerig,Republican,JACKSON,32
Daviess,Township Board Member,Gordon Dean Miller,Republican,BARR,281
Delaware,Township Board Member,GRADY L RAY,Republican,HAMILTON,426
Elkhart,Township Board Member,GREG BAILEY,Republican,WASHINGTON,521
Elkhart,Township Board Member,GREGG BERRY,Republican,MIDDLEBURY,506
Decatur,Township Board Member,GREGORY A CLAPP,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",719
DeKalb,Township Board Member,Gregory J Weller,Republican,BUTLER,163
DeKalb,Township Board Member,Gregory S Hook,Republican,STAFFORD,49
Allen,Township Board Member,Gretchen Spires,Republican,ST JOE,1337
Elkhart,Township Board Member,H WAYNE JENNETTE,Republican,ELKHART,2197
Allen,Township Board Member,Harold G Gerig,Republican,MAUMEE,153
Clark,Township Board Member,HAROLD G GOODLETT Jr.,Republican,MONROE,219
Allen,Township Board Member,Harrold E Spenn,Republican,PLEASANT,190
Clark,Township Board Member,HARRY SULLIVAN,Republican,MONROE,247
Clay,Township Board Member,Heather L Wallace,Republican,VAN BUREN,242
Cass,Township Board Member,Herd Crimmins,Republican,Harrison,164
DeKalb,Township Board Member,Ida Mae Hartman,Republican,GRANT,225
Clinton,Township Board Member,Irma D Sanders,Republican,FOREST,83
Bartholomew,Township Board Member,J. Stuart (Stu) Cundiff,Republican,COLUMBUS,2710
DeKalb,Township Board Member,Jack  B Chapman,Republican,SPENCER,69
Clinton,Township Board Member,Jada M Ray,Republican,CENTER,1102
DeKalb,Township Board Member,James (Jim) A Pfefferkorn,Republican,JACKSON,326
Clinton,Township Board Member,James A Mennen,Republican,JACKSON,197
DeKalb,Township Board Member,James A Miller,Republican,SMITHFIELD,156
Bartholomew,Township Board Member,James A. Stevens,Republican,GERMAN,301
Allen,Township Board Member,James Berger,Republican,CEDAR CREEK,804
Elkhart,Township Board Member,JAMES D BECK,Republican,CONCORD,1640
Daviess,Township Board Member,"James D. Fish, Jr.",Republican,ELMORE,127
Brown,Township Board Member,James E. Kakavecos Jr.,Republican,JACKSON,349
Elkhart,Township Board Member,JAMES F JACKA,Republican,WASHINGTON,447
Decatur,Township Board Member,JAMES G STEWART,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",1220
Elkhart,Township Board Member,JAMES L MILLER,Republican,MIDDLEBURY,493
Dubois,Township Board Member,JAMES LEON WINEINGER,Republican,COLUMBIA TWP,60
DeKalb,Township Board Member,James N Bauman Sr.,Republican,BUTLER,141
Elkhart,Township Board Member,JAMES NEWTON,Republican,OSOLO,625
Elkhart,Township Board Member,JAMES R MANN,Republican,OSOLO,624
Clinton,Township Board Member,Jamey L Chaney,Republican,PERRY,184
Clinton,Township Board Member,Jami E Pratt,Republican,CENTER,1068
Benton,Township Board Member,JANESSA R STEPHENS,Republican,HICKORY GROVE,19
Benton,Township Board Member,JANET M GRETENCORD,Republican,CENTER,292
Carroll,Township Board Member,Janice A Marvin,Republican,MONROE,276
Allen,Township Board Member,Jason A Hollinger,Republican,ST JOE,1275
Elkhart,Township Board Member,JASON E STUTSMAN,Republican,CLEVELAND,659
DeKalb,Township Board Member,Jason Kreischer,Republican,CONCORD,120
Allen,Township Board Member,Jason Mann,Republican,ST JOE,961
DeKalb,Township Board Member,Jay Kern,Republican,GRANT,248
Delaware,Township Board Member,JAYE KAYE WILSON,Republican,HAMILTON,465
Carroll,Township Board Member,Jayne A. Abbott,Republican,DEER CREEK,449
Allen,Township Board Member,Jean Uhrick,Republican,ST JOE,1506
Allen,Township Board Member,Jeff Abbott,Republican,MAUMEE,151
DeKalb,Township Board Member,Jeff Ridge,Republican,WILMINGTON,250
Adams,Township Board Member,JEFFERY W YODER,Republican,BLUE CREEK TWP,58
Elkhart,Township Board Member,JEFFREY BLILER,Republican,OSOLO,640
Clinton,Township Board Member,Jeffrey L Strong,Republican,MICHIGAN,226
Carroll,Township Board Member,Jeffrey Potts,Republican,ADAMS,55
DeKalb,Township Board Member,Jeffrey W Cook SR,Republican,JACKSON,359
Adams,Township Board Member,JEREMIAH LIPSCOMB,Republican,FRENCH TWP,85
Carroll,Township Board Member,Jerry Frey,Republican,CLAY,67
Delaware,Township Board Member,JERRY J KIRTLEY,Republican,WASHINGTON,116
Clinton,Township Board Member,Jerry L Ostler,Republican,UNION,152
Elkhart,Township Board Member,JERRY L WEAVER,Republican,MIDDLEBURY,532
Carroll,Township Board Member,Jerry L. Sparks,Republican,LIBERTY,78
Clinton,Township Board Member,Jerry Milner,Republican,FOREST,70
Elkhart,Township Board Member,JERRY P ADKINS ,Republican,CONCORD,1291
Decatur,Township Board Member,JERRY WISEMAN,Republican,CLAY,145
Clay,Township Board Member,Jim Burk,Republican,DICK JOHNSON,121
Adams,Township Board Member,JIM JONES,Republican,ST MARYS TWP,74
Clinton,Township Board Member,Jim Knapp,Republican,WASHINGTON,134
Bartholomew,Township Board Member,Jim Reed,Republican,ROCKCREEK,159
Elkhart,Township Board Member,JIM STEINKE,Republican,BAUGO,464
Elkhart,Township Board Member,JOE A HIBSCHMAN,Republican,BENTON,184
Crawford,Township Board Member,Joe E Schwartz,Republican,JOHNSON,26
Daviess,Township Board Member,Joe Hawthorne,Republican,REEVE,117
Clark,Township Board Member,JOE WATERS ,Republican,UNION,161
Allen,Township Board Member,Joel Flaningan,Republican,ST JOE,894
Adams,Township Board Member,JOHN  AMSTUTZ,Republican,WABASH TWP,648
Benton,Township Board Member,JOHN BLAKE,Republican,YORK,14
Boone,Township Board Member,JOHN BROSE,Republican,Harrison,67
DeKalb,Township Board Member,John D Hovarter,Republican,RICHLAND,133
Decatur,Township Board Member,JOHN L (JACK) EMLY,Republican,JACKSON,112
Boone,Township Board Member,JOHN MERSON,Republican,Jefferson,247
Elkhart,Township Board Member,JOHN P BAKER,Republican,YORK,238
Allen,Township Board Member,John Price ,Republican,ST JOE,940
Dearborn,Township Board Member,John Probst ,Republican,HOGAN TOWNSHIP,93
Adams,Township Board Member,JOHN R (Randy) JOHNSON,Republican,ST MARYS TWP,119
Allen,Township Board Member,John R Banet,Republican,LAKE,138
Carroll,Township Board Member,John R. O'Rourke,Republican,CARROLLTON,86
Allen,Township Board Member,John S McKay,Republican,ST JOE,838
Allen,Township Board Member,John T Yarnelle,Republican,LAKE,156
Boone,Township Board Member,JOHN W PADGETT,Republican,Marion,138
Cass,Township Board Member,John W. Carson,Republican,Clay,311
Daviess,Township Board Member,John W. Potts,Republican,HARRISON,125
Carroll,Township Board Member,John Wells,Republican,JEFFERSON,220
Clay,Township Board Member,Jon P Coble,Republican,PERRY,56
Clark,Township Board Member,JONATHAN "JR"  RAMIRES,Republican,UTICA,180
Allen,Township Board Member,Jonathan DeWitt,Republican,PERRY,1982
Delaware,Township Board Member,JOSEPH ALAN CARMICHAEL,Republican,PERRY,114
Clay,Township Board Member,Joseph C (Joe) Edwards,Republican,HARRISON,220
Carroll,Township Board Member,Joseph Seagrave,Republican,ROCK CREEK,45
Clark,Township Board Member,JOSH WADDELL,Republican,JEFFERSONVILLE,1432
Boone,Township Board Member,JOSHUA A MYERS,Republican,Worth,192
Allen,Township Board Member,Joshua Abbott,Republican,MAUMEE,133
Allen,Township Board Member,Joshua L Burt,Republican,ST JOE,1117
Bartholomew,Township Board Member,Joshua W. Ogle,Republican,WAYNE,284
Cass,Township Board Member,Joyce Beechy,Republican,Tipton,303
DeKalb,Township Board Member,Joyce Gengnagel,Republican,NEWVILLE,46
DeKalb,Township Board Member,Juanita Russell,Republican,STAFFORD,40
Daviess,Township Board Member,Judy Robinson,Republican,VEALE,237
Benton,Township Board Member,JULIA (JUDY) BELLAR,Republican,CENTER,235
Cass,Township Board Member,Karen Buffum,Republican,Miami,184
Blackford,Township Board Member,Karen E. Gruwell,Republican,JACKSON,142
Clay,Township Board Member,Kari Spelbring,Republican,WASHINGTON,105
Delaware,Township Board Member,KATHY J MILLER,Republican,WASHINGTON,95
Delaware,Township Board Member,KATRINA (TRINA) MORGAN-RICHARDSON,Republican,SALEM,200
Daviess,Township Board Member,Kay Laughlin,Republican,MADISON,427
Boone,Township Board Member,KAY LEIGH FISHER,Republican,Sugar Creek,128
Benton,Township Board Member,KEATON WILLIAM FOSTER,Republican,HICKORY GROVE,17
DeKalb,Township Board Member,Keith E Crowl,Republican,TROY,37
Decatur,Township Board Member,KELLI KOORS,Republican,CLAY,115
Elkhart,Township Board Member,KENT E WEATHERTON,Republican,HARRISON,146
Boone,Township Board Member,KERRY L DULL,Republican,Washington,206
Elkhart,Township Board Member,KEVIN DOYLE,Republican,CONCORD,1227
Dubois,Township Board Member,KEVIN R KNIES,Republican,HALL TWP,69
Benton,Township Board Member,KEVIN T MCNEIL,Republican,HICKORY GROVE,20
Dubois,Township Board Member,KIMBERLY A HOFFMAN,Republican,BOONE TWP,69
Elkhart,Township Board Member,KIMBERLY MANSELL,Republican,CONCORD,1286
Daviess,Township Board Member,Kimberly Shafer,Republican,MADISON,303
Clay,Township Board Member,Kirby Barrett,Republican,PERRY,85
DeKalb,Township Board Member,Kirby Hobbs,Republican,FRANKLIN,72
Carroll,Township Board Member,Lance Alter,Republican,BURLINGTON,222
Allen,Township Board Member,Lance Lothamer,Republican,ADAMS,1096
Brown,Township Board Member,Lanny Rossman,Republican,HAMBLEN,326
Elkhart,Township Board Member,LARRY A ADCOCK,Republican,CONCORD,1020
Allen,Township Board Member,Larry Baumert,Republican,JACKSON,28
Elkhart,Township Board Member,LARRY BLACKPORT,Republican,ELKHART,2006
Delaware,Township Board Member,LARRY CRABTREE,Republican,PERRY,117
Dubois,Township Board Member,LARRY G MICKLER,Republican,COLUMBIA TWP,54
Boone,Township Board Member,LARRY HYSONG,Republican,Center,795
Elkhart,Township Board Member,LARRY L ERB,Republican,BENTON,232
Brown,Township Board Member,Larry L. Gardner,Republican,JACKSON,339
Carroll,Township Board Member,Larry Leach,Republican,ROCK CREEK,53
Dubois,Township Board Member,LARRY M JONES,Republican,HARBISON TWP,105
Cass,Township Board Member,Larry Phipps,Republican,Tipton,288
DeKalb,Township Board Member,Larry W Seiler,Republican,JACKSON,380
Bartholomew,Township Board Member,Larry W. Hoeltke,Republican,GERMAN,436
Benton,Township Board Member,LAURA M SENESAC,Republican,PINE,24
Elkhart,Township Board Member,LEE BAUMAN,Republican,UNION,379
Elkhart,Township Board Member,LEN PAFF,Republican,BAUGO,300
Benton,Township Board Member,LEO MARION,Republican,UNION,26
Decatur,Township Board Member,LEON E JOHNSON,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",1079
Boone,Township Board Member,LESLIE A CICCARELLI,Republican,Jackson,202
DeKalb,Township Board Member,Leslie Nelson,Republican,WILMINGTON,205
Allen,Township Board Member,Libby Adamson,Republican,ST JOE,1265
Boone,Township Board Member,LINDA GOODNIGHT,Republican,Jackson,270
Carroll,Township Board Member,Linda Heinzelman,Republican,BURLINGTON,211
Benton,Township Board Member,LINDA I BREWER,Republican,CENTER,266
Delaware,Township Board Member,LINDA J VORE,Republican,UNION,120
Cass,Township Board Member,Linda Riley,Republican,Tipton,283
Daviess,Township Board Member,Linda Stites,Republican,ELMORE,152
Decatur,Township Board Member,LINDA VOLK,Republican,CLINTON,82
Delaware,Township Board Member,LISA A PIERCE,Republican,UNION,95
Clark,Township Board Member,LISA NALE,Republican,WOOD,156
Carroll,Township Board Member,Lisa Ringer,Republican,JACKSON,180
Bartholomew,Township Board Member,Lloyd E. Miller,Republican,COLUMBUS,3055
Daviess,Township Board Member,Lloyd W. Parsons,Republican,VAN BUREN,66
Boone,Township Board Member,LORA L THOMPSON,Republican,Sugar Creek,310
Allen,Township Board Member,Loren W Stewart,Republican,ADAMS,983
Clay,Township Board Member,Lori A Hutcheson,Republican,POSEY,298
Benton,Township Board Member,LORI S BUDREAU,Republican,UNION,24
Crawford,Township Board Member,LOUISE WRIGHT,Republican,JOHNSON,29
Allen,Township Board Member,Lowell D Stahlhut,Republican,LAKE,230
Delaware,Township Board Member,LOYAL CUTFORTH,Republican,UNION,98
Clay,Township Board Member,Lucy Strauch,Republican,WASHINGTON,91
Bartholomew,Township Board Member,Luke C. Otte,Republican,JACKSON,105
Elkhart,Township Board Member,MADELINE A SMITH,Republican,BAUGO,496
Cass,Township Board Member,Marguerite (Missy) Field,Republican,Miami,147
Daviess,Township Board Member,Maria L. Sergesketter,Republican,WASHINGTON,1641
Clay,Township Board Member,Marion D Schafer,Republican,POSEY,254
Allen,Township Board Member,Mark A Bradtmueller,Republican,MILAN,179
Clinton,Township Board Member,Mark A Butcher,Republican,SUGAR CREEK,50
Benton,Township Board Member,MARK H JEFVERT,Republican,YORK,16
Allen,Township Board Member,Mark Hagar,Republican,ST JOE,1109
Adams,Township Board Member,MARK L NEUENSCHWANDER,Republican,WABASH TWP,648
Adams,Township Board Member,MARK LEHMANN,Republican,JEFFERSON TWP,45
Adams,Township Board Member,MARK P MERKEL,Republican,JEFFERSON TWP,40
Dubois,Township Board Member,MARK R SCHMITT,Republican,MADISON TWP,226
Allen,Township Board Member,Mark Roemke,Republican,SPRINGFIELD,223
Clark,Township Board Member,MARK SHERRILL,Republican,CHARLESTOWN,352
Clinton,Township Board Member,Marla G Caldwell,Republican,FOREST,70
Cass,Township Board Member,Marsha Dollar,Republican,Jackson,261
Dearborn,Township Board Member,Marty Hon ,Republican,CLAY TOWNSHIPS,196
DeKalb,Township Board Member,Marvin L Skelly,Republican,FAIRFIELD,142
Clay,Township Board Member,Marvin Strauch,Republican,CASS,21
Decatur,Township Board Member,MARY (ROSIE) STIER,Republican,MARION,180
Clark,Township Board Member,MARY ANN (TUDY) WILLEFORD,Republican,CHARLESTOWN,320
Daviess,Township Board Member,Mary F. Woodruff,Republican,BOGARD,56
Crawford,Township Board Member,MARY G CARLILE,Republican,JENNINGS,77
Dubois,Township Board Member,MARY L ZEHR,Republican,HARBISON TWP,124
Cass,Township Board Member,Mary Lou Foerg,Republican,Boone,249
Cass,Township Board Member,Mary Nell Smith,Republican,Bethlehem,119
DeKalb,Township Board Member,Matt Peckhart,Republican,TROY,30
